PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NVCS46983,,,3531,Construction Machinery
NVCS47006,,,4225,General Warehousing And Storage
NVCS47010,,,4225,General Warehousing And Storage
NVCS47058,,,4225,General Warehousing And Storage
NVDD38921,,,0111,Wheat
NVDD39321,,,1623,"Water, Sewer, And Utility Lines"
NVDD39353,,,9999,Nonclassifiable Establishments
NVDD39828,,,5999,Miscellaneous Retail Stores
NVDD39904,,,1623,"Water, Sewer, And Utility Lines"
NVDD39907,,,1623,"Water, Sewer, And Utility Lines"
NVDD39908,,,1623,"Water, Sewer, And Utility Lines"
NVDD39979,,,9999,Nonclassifiable Establishments
NVDD40146,,,9999,Nonclassifiable Establishments
NVDD40479,,,9999,Nonclassifiable Establishments
NVDD40560,,,9999,Nonclassifiable Establishments
NVDD40823,,,1623,"Water, Sewer, And Utility Lines"
NVDD41077,,,1442,Construction Sand And Gravel
NVDD41084,,,1442,Construction Sand And Gravel
NVDD41085,,,1442,Construction Sand And Gravel
NVDD41086,,,1442,Construction Sand And Gravel
NVDD41087,,,1442,Construction Sand And Gravel
NVDD41088,,,1442,Construction Sand And Gravel
